,hh_income,hh_lifeCycle,occupation_type,age,motif_H,motif_HOH,motif_HOOH,motif_HOWH,motif_HOWOH,motif_HWH,motif_HWOH,motif_HWOWH,motif_HWWH,work_block,home_block,third_places_block
6280,8,8,2,37,0,0,0,0,0,0,1,0,0,28,27,24.0
6281,1,2,2,28,0,0,0,0,0,1,0,0,0,28,14,
6282,3,4,2,35,0,0,1,0,0,0,0,0,0,28,14,2.0
6283,6,2,2,33,0,0,0,1,0,0,0,0,0,28,10,29.0
6284,1,1,2,62,0,1,0,0,0,0,0,0,0,28,16,24.0
6285,6,2,2,32,0,0,0,0,0,1,0,0,0,28,26,
6286,5,10,2,68,0,1,0,0,0,0,0,0,0,28,25,15.0
6287,6,2,2,33,0,0,0,1,0,0,0,0,0,28,14,17.0
6288,1,8,2,22,0,0,0,0,0,0,1,0,0,28,3,23.0
6289,7,8,2,24,0,0,0,0,0,0,0,0,1,28,8,
6290,9,2,2,55,0,0,0,0,0,0,0,1,0,28,3,24.0
6291,6,2,2,37,0,0,0,0,1,0,0,0,0,28,25,13.0
6292,5,6,2,20,0,0,0,0,0,0,1,0,0,28,12,7.0
6293,6,5,2,52,0,0,0,0,0,1,0,0,0,28,3,
6294,6,6,2,34,0,0,0,0,0,0,1,0,0,28,6,33.0
6295,8,4,2,31,0,0,1,0,0,0,0,0,0,28,9,12.0
6296,8,5,2,57,0,0,0,0,0,1,0,0,0,28,12,
6297,8,1,2,50,0,0,0,0,1,0,0,0,0,28,27,33.0
6298,8,8,2,45,0,0,0,0,0,0,1,0,0,28,20,12.0
6299,6,2,2,72,0,0,0,1,0,0,0,0,0,28,4,22.0
6300,10,10,2,57,0,0,1,0,0,0,0,0,0,28,29,26.0
6301,7,2,2,24,0,0,0,0,0,1,0,0,0,28,23,
6302,7,1,2,65,0,0,0,0,0,0,1,0,0,28,20,31.0
6303,5,3,2,35,0,0,0,0,1,0,0,0,0,28,34,31.0
6304,5,1,2,57,0,0,0,0,0,0,1,0,0,28,31,11.0
6305,7,10,2,62,0,0,0,0,0,1,0,0,0,28,27,
6306,6,1,2,60,0,0,0,0,0,1,0,0,0,28,3,
6307,10,2,2,38,0,0,0,0,0,0,1,0,0,28,24,4.0
6308,11,2,2,59,0,0,0,1,0,0,0,0,0,28,33,20.0
6309,6,6,2,34,0,0,0,0,0,0,1,0,0,28,3,32.0
6310,7,10,2,65,0,0,0,1,0,0,0,0,0,28,34,14.0
6311,8,8,2,45,0,0,0,0,0,0,1,0,0,28,10,5.0
6312,9,10,2,59,0,0,0,0,0,0,0,1,0,28,10,22.0
6313,6,1,2,92,0,0,0,0,0,0,1,0,0,28,31,29.0
6314,4,1,2,65,0,0,0,0,0,0,1,0,0,28,28,23.0
6315,4,1,2,65,0,0,0,0,0,0,1,0,0,28,24,12.0
6316,5,10,3,36,0,0,1,0,0,0,0,0,0,28,24,14.0
6317,2,10,3,58,0,0,0,0,0,0,1,0,0,28,5,15.0
6318,8,8,3,19,0,0,0,0,0,1,0,0,0,28,25,
6319,9,8,3,60,0,1,0,0,0,0,0,0,0,28,9,1.0
6320,5,6,3,58,0,0,0,1,0,0,0,0,0,28,26,18.0
6321,9,2,3,28,0,0,0,0,0,0,1,0,0,28,26,4.0
6322,6,6,3,48,0,0,0,1,0,0,0,0,0,28,11,14.0
6323,2,10,3,58,0,0,0,0,0,0,1,0,0,28,23,22.0
6324,6,1,3,46,0,1,0,0,0,0,0,0,0,28,4,23.0
6325,9,8,3,60,0,1,0,0,0,0,0,0,0,28,26,18.0
6326,8,6,3,40,0,0,0,0,0,0,0,0,1,28,25,
6327,5,8,3,55,0,0,0,0,0,1,0,0,0,28,9,
6328,4,8,3,59,0,0,0,0,0,1,0,0,0,28,31,
6329,7,4,3,41,0,1,0,0,0,0,0,0,0,28,11,24.0
6330,6,6,3,55,0,0,0,0,0,0,1,0,0,28,28,9.0
6331,1,2,3,70,0,1,0,0,0,0,0,0,0,28,27,26.0
6332,3,2,3,48,0,0,0,0,0,0,1,0,0,28,34,9.0
6333,8,2,3,59,0,0,0,0,0,1,0,0,0,28,33,
6334,5,6,3,60,0,0,0,0,0,1,0,0,0,28,23,
6335,4,2,3,62,0,0,1,0,0,0,0,0,0,28,27,11.0
6336,6,2,3,23,0,0,0,0,0,1,0,0,0,28,25,
6337,9,2,4,50,0,0,0,0,0,1,0,0,0,28,34,
6338,4,8,4,60,0,0,0,0,0,0,1,0,0,28,11,29.0
6339,6,1,4,48,0,0,0,0,0,0,1,0,0,28,5,21.0
6340,9,10,4,55,0,0,0,0,0,1,0,0,0,28,9,
6341,10,2,4,41,0,0,0,0,0,0,0,1,0,28,14,18.0
6342,10,10,4,73,0,0,0,0,0,0,0,1,0,28,29,15.0
6343,10,2,4,32,0,0,0,0,0,0,1,0,0,28,19,7.0
6344,8,8,4,46,0,0,0,0,1,0,0,0,0,28,4,12.0
6345,10,10,4,63,0,0,0,0,0,0,1,0,0,28,9,24.0
6346,8,2,4,30,0,0,0,0,0,0,1,0,0,28,5,13.0
6347,6,2,4,44,0,0,0,0,0,1,0,0,0,28,26,
6348,11,4,4,43,0,1,0,0,0,0,0,0,0,28,5,5.0
6349,8,2,4,54,0,0,0,0,1,0,0,0,0,28,25,23.0
6350,6,1,4,53,0,0,0,0,0,1,0,0,0,28,31,
6351,8,2,4,53,0,0,0,1,0,0,0,0,0,28,20,14.0
6352,7,2,4,68,0,0,0,0,0,1,0,0,0,28,25,
6353,11,2,4,58,0,0,0,0,0,0,1,0,0,28,10,17.0
6354,9,2,4,59,0,0,0,0,0,0,0,1,0,28,11,17.0
6355,7,2,4,38,0,0,0,0,0,0,1,0,0,28,19,32.0
6356,7,1,4,58,0,0,0,0,0,1,0,0,0,28,4,
6357,5,6,4,44,0,1,0,0,0,0,0,0,0,28,14,30.0
6358,11,2,4,45,0,0,0,0,0,0,0,1,0,28,12,28.0
6359,9,8,4,27,0,1,0,0,0,0,0,0,0,28,14,11.0
6360,11,2,4,46,0,0,0,0,0,1,0,0,0,28,14,
6361,6,6,4,54,0,0,0,0,0,0,0,1,0,28,23,22.0
6362,6,9,4,74,0,0,1,0,0,0,0,0,0,28,29,14.0
6363,11,4,4,38,0,1,0,0,0,0,0,0,0,28,10,20.0
6364,4,1,4,59,0,0,0,0,0,0,0,1,0,28,2,15.0
6365,8,10,4,31,0,0,0,0,0,0,1,0,0,28,20,15.0
6366,4,2,4,26,0,0,0,0,0,1,0,0,0,28,23,
6367,7,8,4,47,0,0,0,0,0,1,0,0,0,28,4,
6368,11,2,4,69,0,0,1,0,0,0,0,0,0,28,6,18.0
6369,9,2,4,37,0,0,0,0,0,1,0,0,0,28,31,
6370,8,1,4,31,0,0,0,0,1,0,0,0,0,28,14,12.0
6371,11,2,4,58,0,0,0,0,0,1,0,0,0,28,31,
6372,11,1,4,56,1,0,0,0,0,0,0,0,0,28,11,
6373,6,6,4,20,0,0,0,0,0,1,0,0,0,28,19,
6374,4,1,4,30,0,0,0,0,0,1,0,0,0,28,9,
6375,8,2,4,35,0,0,0,0,0,0,1,0,0,28,3,25.0
6376,6,6,4,20,0,0,0,0,0,1,0,0,0,28,22,
6377,11,1,4,56,1,0,0,0,0,0,0,0,0,28,18,
6378,9,8,4,27,0,1,0,0,0,0,0,0,0,28,27,28.0
6379,6,6,4,46,0,0,1,0,0,0,0,0,0,28,29,32.0
6380,10,1,4,28,0,0,1,0,0,0,0,0,0,28,11,25.0
6381,10,2,4,44,0,0,0,0,0,0,1,0,0,28,9,21.0
6382,9,2,4,30,0,0,0,0,0,0,0,1,0,28,20,5.0
6383,6,1,4,32,0,0,0,0,0,1,0,0,0,28,23,
6384,11,2,4,26,0,0,0,0,0,1,0,0,0,28,6,
6385,9,1,4,24,0,0,0,0,0,0,1,0,0,28,20,14.0
6386,6,6,4,20,0,0,0,0,0,1,0,0,0,28,27,
6387,7,4,4,29,0,0,0,0,1,0,0,0,0,28,20,15.0
6388,6,1,4,67,0,0,1,0,0,0,0,0,0,28,6,25.0
6389,11,8,4,57,0,0,0,0,0,0,1,0,0,28,24,7.0
6390,8,2,4,24,0,0,0,0,0,1,0,0,0,28,12,
6391,7,1,4,23,0,0,0,0,0,1,0,0,0,28,24,
6392,7,2,4,32,0,0,0,0,0,0,1,0,0,28,15,5.0
6393,6,9,4,74,0,0,1,0,0,0,0,0,0,28,23,18.0
6394,11,10,4,68,0,0,0,0,0,0,0,1,0,28,15,31.0
6395,6,1,4,58,0,0,0,0,0,0,1,0,0,28,23,26.0
6396,11,4,4,44,0,0,0,0,0,1,0,0,0,28,4,
6397,10,6,4,41,0,1,0,0,0,0,0,0,0,28,5,17.0
6398,7,1,4,30,0,0,0,0,0,0,1,0,0,28,33,14.0
6399,4,1,4,40,0,0,0,0,1,0,0,0,0,28,5,29.0
6400,7,4,4,38,0,0,0,0,0,1,0,0,0,28,33,
6401,10,10,4,64,0,1,0,0,0,0,0,0,0,28,11,13.0
6402,10,6,4,47,0,0,0,0,0,1,0,0,0,28,20,
6403,4,1,4,40,0,0,0,0,1,0,0,0,0,28,5,31.0
6404,8,2,4,35,0,0,0,0,0,0,1,0,0,28,12,23.0
6405,3,2,4,59,0,0,0,0,0,1,0,0,0,28,24,
6406,10,2,4,25,0,0,0,0,0,0,1,0,0,28,29,12.0
6407,7,6,4,43,0,0,0,0,0,0,0,0,1,28,3,
6408,9,4,4,32,0,0,0,0,0,0,1,0,0,28,21,31.0
6409,7,6,4,47,0,0,0,0,0,0,0,1,0,28,2,24.0
6410,11,4,4,36,0,0,0,0,0,1,0,0,0,28,6,
6411,7,10,4,53,0,0,0,0,1,0,0,0,0,28,25,21.0
6412,5,2,4,31,0,0,0,0,0,1,0,0,0,28,33,
6413,9,4,4,39,0,0,1,0,0,0,0,0,0,28,22,31.0
6414,8,1,4,60,0,0,0,0,0,1,0,0,0,28,6,
6415,6,8,4,59,0,0,0,0,0,0,0,1,0,28,12,22.0
6416,11,2,4,61,0,0,0,0,0,1,0,0,0,28,11,
6417,1,2,4,23,0,1,0,0,0,0,0,0,0,28,18,29.0
6418,11,8,4,57,0,0,0,0,0,0,1,0,0,28,3,5.0
6419,8,10,4,28,0,0,0,0,0,1,0,0,0,28,3,
6420,7,6,4,41,0,0,0,0,0,1,0,0,0,28,8,
6421,3,1,4,52,0,0,0,0,0,0,0,1,0,28,1,31.0
6422,6,2,4,33,0,0,0,0,1,0,0,0,0,28,34,4.0
6423,7,1,4,33,0,0,0,0,0,0,0,1,0,28,20,23.0
6424,6,7,4,57,0,0,0,0,0,1,0,0,0,28,28,
6425,8,8,4,46,0,0,0,0,1,0,0,0,0,28,19,4.0
6426,9,2,4,60,0,0,0,1,0,0,0,0,0,28,4,14.0
6427,10,1,4,29,0,0,0,1,0,0,0,0,0,28,2,2.0
6428,4,8,5,17,0,0,0,0,0,1,0,0,0,28,24,
6429,6,8,5,16,0,0,0,0,1,0,0,0,0,28,2,28.0
6430,1,5,5,17,0,0,0,0,0,1,0,0,0,28,27,
6431,8,8,5,17,0,0,1,0,0,0,0,0,0,28,27,28.0
6432,7,4,5,16,0,0,0,0,0,0,1,0,0,28,24,12.0
6433,1,7,5,17,0,0,0,0,0,0,0,1,0,28,26,23.0
6434,4,8,5,17,0,0,0,0,0,1,0,0,0,28,20,
6435,7,4,5,17,0,0,0,0,0,1,0,0,0,28,3,
6436,1,5,5,17,0,0,0,0,0,1,0,0,0,28,25,
6437,7,4,5,17,0,0,0,0,0,1,0,0,0,28,4,
6438,3,6,5,16,0,0,0,0,0,1,0,0,0,28,26,
6439,8,6,5,16,0,0,1,0,0,0,0,0,0,28,15,23.0
6440,10,8,5,17,0,0,0,0,0,1,0,0,0,28,27,
6441,9,6,5,17,0,0,0,0,0,0,1,0,0,28,14,32.0
6442,1,5,5,17,0,0,0,0,0,1,0,0,0,28,27,
6443,1,7,5,17,0,0,0,0,0,0,0,1,0,28,18,23.0
6444,8,8,5,16,0,0,0,0,0,0,1,0,0,28,27,11.0
6445,1,5,5,17,0,0,0,0,0,1,0,0,0,28,20,
6446,7,6,5,17,0,0,0,1,0,0,0,0,0,28,4,14.0
6447,8,8,5,17,0,0,0,0,0,1,0,0,0,28,5,
6448,4,8,5,17,0,0,0,0,0,1,0,0,0,28,20,
6449,6,8,5,16,0,1,0,0,0,0,0,0,0,28,9,22.0
6450,6,8,5,16,0,1,0,0,0,0,0,0,0,28,15,19.0
6451,1,5,5,17,0,0,0,0,0,1,0,0,0,28,5,
6452,3,6,5,16,0,0,0,0,0,1,0,0,0,28,23,
6453,7,4,5,16,0,0,0,0,0,0,1,0,0,28,5,8.0
6454,5,7,5,16,0,1,0,0,0,0,0,0,0,28,20,31.0
6455,7,8,5,16,0,0,0,0,0,1,0,0,0,28,20,
6456,7,6,5,17,0,0,0,1,0,0,0,0,0,28,31,12.0
6457,8,8,5,17,0,0,1,0,0,0,0,0,0,28,27,21.0
6458,10,8,5,17,0,0,0,0,0,1,0,0,0,28,3,
6459,3,6,5,16,0,0,0,0,0,1,0,0,0,28,4,
6460,8,6,5,16,0,0,1,0,0,0,0,0,0,28,5,16.0
6461,5,6,5,17,0,0,0,0,0,1,0,0,0,28,28,
6462,8,8,5,17,0,0,0,0,0,1,0,0,0,28,24,
6463,8,8,5,16,0,0,0,0,0,0,1,0,0,28,4,17.0
6464,8,8,5,17,0,0,1,0,0,0,0,0,0,28,14,31.0
6465,8,6,5,16,0,0,1,0,0,0,0,0,0,28,27,33.0
6466,5,6,5,17,0,0,0,0,0,1,0,0,0,28,25,
6467,7,6,5,16,0,0,0,0,0,0,1,0,0,28,6,4.0
6468,3,6,5,16,0,0,0,0,0,1,0,0,0,28,20,
6469,8,8,5,17,0,0,0,0,0,1,0,0,0,28,6,
6470,7,6,5,17,0,0,0,1,0,0,0,0,0,28,25,29.0
6471,7,8,5,16,0,0,0,0,0,1,0,0,0,28,28,
6472,1,7,5,17,0,0,0,0,0,0,0,1,0,28,29,7.0
6473,6,8,5,16,0,1,0,0,0,0,0,0,0,28,12,13.0
6474,1,6,5,17,0,0,0,0,0,0,1,0,0,28,6,32.0
6475,3,6,5,16,0,0,0,0,0,1,0,0,0,28,20,
6476,5,6,5,17,0,0,0,0,0,0,1,0,0,28,6,15.0
6477,7,6,5,17,0,0,0,1,0,0,0,0,0,28,4,21.0
6478,6,8,5,16,0,0,0,0,1,0,0,0,0,28,24,22.0
6479,1,5,5,17,0,0,0,0,0,1,0,0,0,28,6,
6480,1,5,5,17,0,0,0,0,0,1,0,0,0,28,5,
6481,7,6,5,17,0,0,0,1,0,0,0,0,0,28,22,11.0
6482,1,5,5,17,0,0,0,0,0,1,0,0,0,28,4,
6483,9,6,5,17,0,0,0,0,0,0,1,0,0,28,12,22.0
6484,1,5,5,17,0,0,0,0,0,1,0,0,0,28,20,
6485,1,6,5,17,0,0,0,0,0,0,1,0,0,28,23,26.0
6486,1,3,5,16,0,0,0,0,0,1,0,0,0,28,34,
6487,7,4,5,17,0,0,0,0,0,1,0,0,0,28,5,
6488,8,8,5,16,0,0,0,0,0,0,1,0,0,28,22,11.0
6489,7,4,5,16,0,0,0,0,0,0,1,0,0,28,12,7.0
6490,10,8,5,17,0,0,0,0,0,1,0,0,0,28,24,
6491,8,6,5,16,0,0,1,0,0,0,0,0,0,28,12,11.0
6492,1,5,5,17,0,0,0,0,0,1,0,0,0,28,9,
6493,1,5,5,17,0,0,0,0,0,1,0,0,0,28,31,
6494,8,8,5,16,0,0,0,0,0,0,1,0,0,28,4,29.0
6495,8,8,5,17,0,0,0,0,0,1,0,0,0,28,19,
6496,4,8,5,17,0,0,0,0,0,1,0,0,0,28,12,
6497,3,6,5,16,0,0,0,0,0,1,0,0,0,28,11,
6498,3,6,5,16,0,0,0,0,0,1,0,0,0,28,26,
6499,7,4,5,16,0,1,0,0,0,0,0,0,0,28,11,28.0
6500,1,6,5,17,0,0,0,0,0,0,1,0,0,28,5,2.0
6501,7,4,5,16,0,1,0,0,0,0,0,0,0,28,24,13.0
6502,8,8,5,17,0,0,1,0,0,0,0,0,0,28,28,25.0
6503,7,6,5,17,0,0,0,1,0,0,0,0,0,28,23,4.0
6504,8,8,5,16,0,0,0,0,0,0,1,0,0,28,28,14.0
6505,5,6,5,17,0,0,0,0,0,1,0,0,0,28,5,
6506,4,2,1,28,0,0,0,0,0,1,0,0,0,29,26,
6507,8,1,1,59,0,0,0,0,0,0,0,1,0,29,26,4.0
6508,3,1,1,74,0,0,0,0,1,0,0,0,0,29,28,9.0
6509,11,4,1,44,0,0,0,0,0,1,0,0,0,29,2,
6510,11,2,1,41,0,0,0,0,0,1,0,0,0,29,25,
6511,8,10,1,22,0,0,0,0,0,1,0,0,0,29,28,
6512,7,7,1,18,0,0,0,0,0,0,0,0,1,29,8,
6513,5,6,1,30,0,0,0,0,0,1,0,0,0,29,31,
6514,9,8,1,19,0,0,0,0,0,1,0,0,0,29,33,
6515,7,4,1,33,0,0,0,0,0,0,1,0,0,29,14,22.0
6516,11,4,1,51,0,0,0,0,0,1,0,0,0,29,1,
6517,1,7,1,58,0,0,0,0,0,1,0,0,0,29,22,
6518,3,1,1,74,0,0,0,0,1,0,0,0,0,29,4,10.0
6519,3,10,1,27,0,0,0,0,0,0,1,0,0,29,26,29.0
6520,5,1,1,60,0,0,0,0,0,0,1,0,0,29,7,12.0
6521,11,10,1,48,0,0,0,1,0,0,0,0,0,29,29,22.0
6522,5,3,1,36,0,0,0,0,0,0,1,0,0,29,12,24.0
6523,11,2,1,32,0,0,0,0,0,0,0,1,0,29,34,22.0
6524,11,2,1,70,0,0,0,0,0,0,0,0,1,29,25,
6525,7,2,1,64,0,0,1,0,0,0,0,0,0,29,31,12.0
6526,4,1,1,39,0,0,0,0,0,0,1,0,0,29,6,32.0
6527,6,2,1,27,0,0,0,0,0,1,0,0,0,29,24,
6528,10,2,1,64,0,0,0,0,0,0,1,0,0,29,22,12.0
6529,11,2,1,70,0,0,0,0,0,0,0,0,1,29,20,
6530,3,6,1,57,0,1,0,0,0,0,0,0,0,29,2,33.0
6531,8,2,1,64,0,0,0,0,0,1,0,0,0,29,26,
6532,1,1,1,62,0,0,0,0,0,0,1,0,0,29,10,32.0
6533,9,8,1,19,0,0,0,0,0,1,0,0,0,29,6,
6534,6,6,1,76,0,0,0,0,0,1,0,0,0,29,24,
6535,1,8,1,24,0,0,0,0,0,1,0,0,0,29,23,
6536,10,2,1,28,0,0,0,0,0,0,1,0,0,29,18,1.0
6537,11,1,1,44,0,0,0,0,0,1,0,0,0,29,11,
6538,1,2,1,30,0,1,0,0,0,0,0,0,0,29,10,18.0
6539,2,2,1,22,0,0,0,0,0,1,0,0,0,29,20,
6540,7,1,1,52,0,0,0,0,0,1,0,0,0,29,23,
6541,4,2,1,35,0,1,0,0,0,0,0,0,0,29,9,4.0
6542,7,6,1,44,0,1,0,0,0,0,0,0,0,29,23,5.0
6543,11,2,1,41,0,0,0,0,0,1,0,0,0,29,4,
6544,1,7,1,52,0,0,0,0,0,1,0,0,0,29,23,
6545,6,5,1,19,0,0,1,0,0,0,0,0,0,29,15,7.0
6546,8,2,1,25,0,0,0,0,1,0,0,0,0,29,11,33.0
6547,8,2,1,25,0,0,0,0,1,0,0,0,0,29,11,12.0
6548,11,2,1,24,0,0,0,0,0,1,0,0,0,29,14,
6549,6,5,1,18,0,0,0,0,0,0,1,0,0,29,26,1.0
6550,10,4,1,51,0,1,0,0,0,0,0,0,0,29,22,15.0
6551,6,5,1,18,0,0,0,0,0,0,1,0,0,29,21,4.0
6552,8,8,1,41,0,0,0,0,0,1,0,0,0,29,29,
6553,8,2,1,64,0,0,0,0,0,1,0,0,0,29,31,
6554,8,2,1,59,0,0,0,0,0,0,0,0,1,29,18,
6555,8,8,1,48,0,0,1,0,0,0,0,0,0,29,5,21.0
6556,2,5,1,51,0,0,0,0,0,0,1,0,0,29,20,14.0
6557,6,10,1,62,0,1,0,0,0,0,0,0,0,29,25,28.0
6558,1,2,1,65,0,0,1,0,0,0,0,0,0,29,15,24.0
6559,5,7,1,56,0,0,1,0,0,0,0,0,0,29,34,7.0
6560,3,1,1,61,0,0,0,1,0,0,0,0,0,29,6,9.0
6561,5,10,1,62,0,0,1,0,0,0,0,0,0,29,4,23.0
6562,8,2,1,23,0,1,0,0,0,0,0,0,0,29,4,4.0
6563,3,1,1,56,0,0,0,1,0,0,0,0,0,29,6,17.0
6564,6,2,1,27,0,0,0,0,0,0,0,1,0,29,24,15.0
6565,6,10,1,44,0,0,0,0,0,1,0,0,0,29,6,
6566,2,2,1,25,0,0,0,0,0,1,0,0,0,29,19,
6567,4,4,1,20,0,0,0,0,0,1,0,0,0,29,18,
6568,5,2,1,67,0,0,0,0,0,0,0,0,1,29,6,
6569,4,4,1,34,0,0,0,0,0,1,0,0,0,29,26,
6570,9,2,1,56,0,0,0,0,0,0,1,0,0,29,5,24.0
6571,6,1,1,29,0,0,0,0,1,0,0,0,0,29,3,13.0
6572,11,4,1,51,0,0,0,0,0,1,0,0,0,29,10,
6573,7,4,1,61,1,0,0,0,0,0,0,0,0,29,24,
6574,3,2,1,27,0,1,0,0,0,0,0,0,0,29,24,17.0
6575,11,2,1,63,0,0,0,0,0,0,0,1,0,29,24,28.0
6576,4,4,1,20,0,0,0,0,0,1,0,0,0,29,3,
6577,4,2,1,28,0,0,0,0,0,1,0,0,0,29,19,
6578,5,6,1,25,0,0,0,0,0,1,0,0,0,29,20,
6579,5,6,1,25,0,0,0,0,0,1,0,0,0,29,26,
6580,6,2,1,27,0,0,0,0,0,1,0,0,0,29,24,
6581,3,1,1,74,0,0,0,0,1,0,0,0,0,29,23,4.0
6582,6,2,1,37,0,0,0,0,0,1,0,0,0,29,34,
6583,6,2,1,30,0,0,0,0,0,0,1,0,0,29,31,23.0
6584,4,4,1,45,0,1,0,0,0,0,0,0,0,29,10,31.0
6585,8,2,1,71,1,0,0,0,0,0,0,0,0,29,10,
6586,7,2,1,78,0,0,0,0,0,1,0,0,0,29,24,
6587,5,6,1,40,0,0,0,0,0,0,1,0,0,29,33,21.0
6588,8,8,1,60,0,1,0,0,0,0,0,0,0,29,20,5.0
6589,8,6,1,51,0,0,1,0,0,0,0,0,0,29,25,11.0
6590,1,4,1,36,0,0,1,0,0,0,0,0,0,29,26,19.0
6591,7,2,1,30,0,0,0,0,0,0,1,0,0,29,18,4.0
6592,7,4,1,61,1,0,0,0,0,0,0,0,0,29,22,
6593,7,10,1,44,0,0,0,0,0,0,0,0,1,29,22,
6594,3,2,1,22,0,0,0,0,1,0,0,0,0,29,18,12.0
6595,2,5,1,51,0,0,0,0,0,0,1,0,0,29,12,31.0
6596,3,1,1,52,0,0,0,0,0,0,1,0,0,29,26,11.0
6597,5,4,1,21,0,1,0,0,0,0,0,0,0,29,34,29.0
6598,11,10,1,21,0,1,0,0,0,0,0,0,0,29,34,31.0
6599,2,2,1,25,0,0,0,0,0,1,0,0,0,29,11,
6600,4,6,1,38,0,0,0,0,0,1,0,0,0,29,30,
6601,1,2,2,28,0,0,0,0,0,1,0,0,0,29,12,
6602,1,8,2,22,0,0,0,0,0,0,1,0,0,29,6,15.0
6603,5,5,2,56,0,1,0,0,0,0,0,0,0,29,26,24.0
6604,7,1,2,60,0,0,0,1,0,0,0,0,0,29,5,9.0
6605,5,1,2,51,0,0,0,0,0,0,1,0,0,29,9,14.0
6606,5,6,2,20,0,0,0,0,0,0,1,0,0,29,14,33.0
6607,5,10,2,22,0,0,0,0,0,1,0,0,0,29,29,
6608,10,2,2,68,0,0,0,0,0,0,1,0,0,29,5,15.0
6609,6,1,2,36,0,0,0,0,0,1,0,0,0,29,15,
6610,6,6,2,34,0,0,0,0,0,0,1,0,0,29,26,22.0
6611,7,1,2,56,0,0,0,0,0,0,0,1,0,29,32,30.0
6612,1,1,2,62,0,1,0,0,0,0,0,0,0,29,6,9.0
6613,8,8,2,45,0,0,0,0,0,1,0,0,0,29,28,
6614,4,1,2,65,0,0,0,0,0,0,1,0,0,29,14,20.0
6615,5,1,2,61,0,0,0,0,0,1,0,0,0,29,31,
6616,4,1,2,65,0,0,0,0,0,0,1,0,0,29,10,31.0
6617,6,1,2,55,0,0,0,0,0,1,0,0,0,29,10,
6618,6,1,2,62,0,0,0,0,0,0,1,0,0,29,5,9.0
6619,7,6,2,22,0,0,0,0,0,0,0,0,1,29,28,
6620,8,8,2,43,0,0,0,0,0,0,1,0,0,29,5,12.0
6621,5,10,2,33,0,0,0,0,0,0,1,0,0,29,10,17.0
6622,2,4,2,39,0,0,0,1,0,0,0,0,0,29,33,15.0
6623,9,10,2,59,0,0,0,0,0,0,0,1,0,29,24,18.0
6624,7,8,2,24,0,0,0,0,0,0,0,0,1,29,31,
6625,7,10,2,62,0,0,0,0,0,1,0,0,0,29,11,
6626,9,10,2,59,0,0,0,0,0,0,0,1,0,29,10,18.0
6627,10,2,2,58,0,0,0,0,0,1,0,0,0,29,31,
6628,5,7,2,47,0,0,0,1,0,0,0,0,0,29,30,33.0
6629,7,8,2,24,0,0,0,0,0,0,0,0,1,29,31,
6630,8,8,2,37,0,0,0,0,0,0,1,0,0,29,6,15.0
6631,7,10,2,62,0,0,0,0,0,1,0,0,0,29,5,
6632,9,8,2,22,0,0,0,0,0,1,0,0,0,29,5,
6633,6,2,2,55,0,0,0,0,0,1,0,0,0,29,5,
6634,5,10,2,33,0,0,0,0,0,0,1,0,0,29,18,12.0
6635,6,1,2,55,0,0,0,0,0,1,0,0,0,29,20,
6636,7,10,2,38,0,0,0,0,1,0,0,0,0,29,4,13.0
6637,5,2,2,43,0,0,0,0,0,0,1,0,0,29,9,4.0
6638,8,1,2,50,0,0,0,0,1,0,0,0,0,29,26,14.0
6639,10,6,2,42,0,0,0,0,0,1,0,0,0,29,24,
6640,5,1,2,61,0,0,0,0,0,1,0,0,0,29,3,
6641,7,1,2,56,0,0,0,0,0,0,0,1,0,29,11,31.0
6642,5,1,2,57,0,1,0,0,0,0,0,0,0,29,26,30.0
6643,9,8,2,47,0,0,0,0,0,0,1,0,0,29,26,29.0
6644,7,2,2,37,0,0,0,0,0,0,1,0,0,29,20,33.0
6645,7,10,2,38,0,0,0,0,1,0,0,0,0,29,31,17.0
6646,5,7,2,47,0,0,0,1,0,0,0,0,0,29,5,17.0
6647,7,1,2,39,0,0,0,0,0,1,0,0,0,29,20,
6648,8,4,2,30,0,0,1,0,0,0,0,0,0,29,32,17.0
6649,4,6,2,22,0,0,1,0,0,0,0,0,0,29,26,1.0
6650,5,2,2,43,0,0,0,0,0,0,1,0,0,29,28,7.0
6651,4,2,2,48,0,0,0,0,0,0,0,1,0,29,27,7.0
6652,8,2,2,32,0,0,0,0,0,1,0,0,0,29,23,
6653,5,7,2,40,0,0,0,0,0,0,1,0,0,29,27,17.0
6654,1,8,2,22,0,0,0,0,0,0,1,0,0,29,3,10.0
6655,4,10,2,50,0,0,0,0,0,1,0,0,0,29,27,
6656,10,2,2,58,0,0,0,0,0,1,0,0,0,29,5,
6657,3,1,2,54,0,0,1,0,0,0,0,0,0,29,9,21.0
6658,5,10,2,68,0,1,0,0,0,0,0,0,0,29,24,28.0
6659,5,10,2,55,0,0,1,0,0,0,0,0,0,29,29,12.0
6660,6,2,2,59,0,0,0,0,0,1,0,0,0,29,24,
6661,2,6,2,22,0,0,0,0,0,1,0,0,0,29,31,
6662,5,1,2,57,0,0,0,0,0,0,1,0,0,29,20,5.0
6663,11,2,2,59,0,0,0,1,0,0,0,0,0,29,18,14.0
6664,5,10,2,22,0,0,0,0,0,1,0,0,0,29,9,
6665,6,2,2,55,0,0,0,0,0,1,0,0,0,29,2,
6666,5,10,2,68,0,1,0,0,0,0,0,0,0,29,4,1.0
6667,5,1,2,61,0,0,0,0,0,1,0,0,0,29,10,
